gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
187980520	95eebc5e-f762-11e1-a439-00145eb45e9a	9cec1960-f81c-11e6-9cc9-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	papillosus	FORM	Celastrus orbiculatus f. papillosus (Nakai) H.Hara	Celastrus orbiculatus Thunb. form. papillosus (Nakai ex H.Hara) H.Hara		JP	Jinba	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.649063	139.165571							1982-08-18T00:00:00	18	8	1982	7601779	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005045				CC_BY_4_0					2023-10-14T04:50:19.958Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187980515	95eebc5e-f762-11e1-a439-00145eb45e9a	9cebee9a-f81c-11e6-900a-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	papillosus	FORM	Celastrus orbiculatus f. papillosus (Nakai) H.Hara	Celastrus orbiculatus Thunb. form. papillosus (Nakai ex H.Hara) H.Hara		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.590738	139.190569							1982-07-11T00:00:00	11	7	1982	7601779	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005044				CC_BY_4_0					2023-10-14T04:50:33.259Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187980508	95eebc5e-f762-11e1-a439-00145eb45e9a	9cebc32a-f81c-11e6-bb1d-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	papillosus	FORM	Celastrus orbiculatus f. papillosus (Nakai) H.Hara	Celastrus orbiculatus Thunb. form. papillosus (Nakai ex H.Hara) H.Hara		JP	Yakeyama	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.540744	139.165573							1983-06-12T00:00:00	12	6	1983	7601779	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005043				CC_BY_4_0					2023-10-14T04:50:33.259Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187980505	95eebc5e-f762-11e1-a439-00145eb45e9a	9ceb9828-f81c-11e6-bc7a-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	papillosus	FORM	Celastrus orbiculatus f. papillosus (Nakai) H.Hara	Celastrus orbiculatus Thunb. form. papillosus (Nakai ex H.Hara) H.Hara		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.499082	139.140576							1980-06-15T00:00:00	15	6	1980	7601779	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005042				CC_BY_4_0					2023-10-14T04:50:20.038Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187980502	95eebc5e-f762-11e1-a439-00145eb45e9a	9ceb67f4-f81c-11e6-908a-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	papillosus	FORM	Celastrus orbiculatus f. papillosus (Nakai) H.Hara	Celastrus orbiculatus Thunb. form. papillosus (Nakai ex H.Hara) H.Hara		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.549077	139.165572							1983-06-11T00:00:00	11	6	1983	7601779	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005041				CC_BY_4_0					2023-10-14T04:50:33.108Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187980499	95eebc5e-f762-11e1-a439-00145eb45e9a	9ceb3db0-f81c-11e6-acc1-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus	papillosus	FORM	Celastrus orbiculatus f. papillosus (Nakai) H.Hara	Celastrus orbiculatus Thunb. form. papillosus (Nakai ex H.Hara) H.Hara		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.332436	139.128079							1983-09-04T00:00:00	4	9	1983	7601779	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005040				CC_BY_4_0					2023-10-14T04:50:33.108Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978181	95eebc5e-f762-11e1-a439-00145eb45e9a	9ceb1434-f81c-11e6-85ae-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.282451	139.603039							1987-06-04T00:00:00	4	6	1987	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005039				CC_BY_4_0					2023-10-14T04:50:19.904Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978180	95eebc5e-f762-11e1-a439-00145eb45e9a	9ceaf030-f81c-11e6-a544-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Gokurakuji	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.315781	139.528047							1987-05-18T00:00:00	18	5	1987	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005038				CC_BY_4_0					2023-10-14T04:50:19.973Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978179	95eebc5e-f762-11e1-a439-00145eb45e9a	9ceacb00-f81c-11e6-aeea-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Mutsuura	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.324115	139.615539							1980-07-14T00:00:00	14	7	1980	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005036				CC_BY_4_0					2023-10-14T04:50:19.946Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978178	95eebc5e-f762-11e1-a439-00145eb45e9a	9ceaa49a-f81c-11e6-8204-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.332446	139.590541							1980-05-10T00:00:00	10	5	1980	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005035				CC_BY_4_0					2023-10-14T04:50:33.168Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978177	95eebc5e-f762-11e1-a439-00145eb45e9a	9cea7c86-f81c-11e6-a955-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.357442	139.590541							1984-10-23T00:00:00	23	10	1984	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005034				CC_BY_4_0					2023-10-14T04:50:19.962Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978176	95eebc5e-f762-11e1-a439-00145eb45e9a	9cea513e-f81c-11e6-beb1-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Shiomidai	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.399106	139.615539							1984-05-23T00:00:00	23	5	1984	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005033				CC_BY_4_0					2023-10-14T04:50:33.330Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978175	95eebc5e-f762-11e1-a439-00145eb45e9a	9cea275e-f81c-11e6-8a52-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Bessyo	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.415769	139.590541							1979-04-04T00:00:00	4	4	1979	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005031				CC_BY_4_0					2023-10-14T04:50:19.973Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978174	95eebc5e-f762-11e1-a439-00145eb45e9a	9cea042c-f81c-11e6-a59b-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.449099	139.628037							1981-04-29T00:00:00	29	4	1981	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005030				CC_BY_4_0					2023-10-14T04:50:19.955Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978173	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce9db50-f81c-11e6-902e-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Iijimachou	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.374108	139.540546							1984-11-03T00:00:00	3	11	1984	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005029				CC_BY_4_0					2023-10-14T04:50:20.037Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978172	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce9b454-f81c-11e6-9d1e-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Yoshidachou	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.407436	139.540546							1985-09-02T00:00:00	2	9	1985	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005028				CC_BY_4_0					2023-10-14T04:50:20.130Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978171	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce98cf4-f81c-11e6-beba-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Kamigou-cho	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.34911	139.578042							1985-05-16T00:00:00	16	5	1985	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005027				CC_BY_4_0					2023-10-14T04:50:19.946Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978170	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce964a4-f81c-11e6-938f-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Kosuzume-cho	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.374107	139.515548							1982-10-10T00:00:00	10	10	1982	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005026				CC_BY_4_0					2023-10-14T04:50:20.093Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978169	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce93d1c-f81c-11e6-81b2-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Izumi-machi	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.432433	139.490549							1981-11-01T00:00:00	1	11	1981	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005025				CC_BY_4_0					2023-10-14T04:50:33.276Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978168	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce91742-f81c-11e6-a73b-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Okadu-cho	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.432433	139.515548							1985-04-28T00:00:00	28	4	1985	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005024				CC_BY_4_0					2023-10-14T04:50:19.973Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978167	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce8f0fa-f81c-11e6-846b-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Imaichou	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.449098	139.553044							1982-09-06T00:00:00	6	9	1982	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005023				CC_BY_4_0					2023-10-14T04:50:33.107Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978166	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce8cd46-f81c-11e6-a9b7-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Hongou	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.474093	139.478049							1981-05-16T00:00:00	16	5	1981	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005021				CC_BY_4_0					2023-10-14T04:50:33.071Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978165	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce8a7da-f81c-11e6-82e0-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Sugatachou	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.499092	139.578041							1980-05-19T00:00:00	19	5	1980	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005020				CC_BY_4_0					2023-10-14T04:50:33.259Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978164	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce881ba-f81c-11e6-b51c-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.515757	139.59054							1985-06-30T00:00:00	30	6	1985	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005019				CC_BY_4_0					2023-10-14T04:50:33.276Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978163	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce85726-f81c-11e6-a45d-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Ikebe	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.524089	139.565542							1982-05-08T00:00:00	8	5	1982	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005018				CC_BY_4_0					2023-10-14T04:50:19.946Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978162	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce82dc8-f81c-11e6-a73c-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Kurokawa	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.615738	139.465545							1979-05-06T00:00:00	6	5	1979	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005017				CC_BY_4_0					2023-10-14T04:50:19.904Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978161	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce80b90-f81c-11e6-a8f9-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.432426	139.215571							1979-09-14T00:00:00	14	9	1979	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005016				CC_BY_4_0					2023-10-14T04:50:19.962Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978160	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce7e16a-f81c-11e6-9540-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.432426	139.215571							1979-09-14T00:00:00	14	9	1979	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005015				CC_BY_4_0					2023-10-14T04:50:20.092Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978159	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce7b8ca-f81c-11e6-9427-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Naka-mura	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.415767	139.453052							1979-05-06T00:00:00	6	5	1979	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005014				CC_BY_4_0					2023-10-14T04:50:19.865Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978158	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce7921e-f81c-11e6-9801-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Kokubu	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.457427	139.403055							1983-10-16T00:00:00	16	10	1983	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005013				CC_BY_4_0					2023-10-14T04:50:19.946Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978157	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce76b5e-f81c-11e6-a34a-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Nishitsuruma	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.482424	139.440551							1983-05-08T00:00:00	8	5	1983	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005012				CC_BY_4_0					2023-10-14T04:50:19.973Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978156	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce7452a-f81c-11e6-8ad2-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Yotsuya	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.474092	139.390556							1981-07-25T00:00:00	25	7	1981	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005011				CC_BY_4_0					2023-10-14T04:50:19.973Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978155	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce71da2-f81c-11e6-b770-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.482424	139.390555							1980-09-06T00:00:00	6	9	1980	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005010				CC_BY_4_0					2023-10-14T04:50:33.329Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978154	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce6f476-f81c-11e6-a9a9-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP		Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.482425	139.403054							1980-10-29T00:00:00	29	10	1980	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005009				CC_BY_4_0					2023-10-14T04:50:19.865Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
187978153	95eebc5e-f762-11e1-a439-00145eb45e9a	9ce6cdde-f81c-11e6-afa4-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		JP	Nurumizu	Kanagawa	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.440762	139.34056							1984-09-08T00:00:00	8	9	1984	3169169	3169169	PRESERVED_SPECIMEN	KPM	NA	KPM-NA1005008				CC_BY_4_0					2023-10-14T04:50:33.144Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
